"CONTEXT", "ID", "TEXT"
"image:Arstotzka.png","export/Arstotzka.png","export/Arstotzka.png"
"image:Intro1.png","export/Intro1.png","final/pt-BR/Intro1.png"
"image:Obrinspector.png","export/Obrinspector.png","final/pt-BR/Obrinspector.png"
"image:Shutter.png","export/Shutter.png","final/pt-BR/Shutter.png"
"news:RANDOM_WEATHER","The Weather","O Tempo"
"news:RANDOM_SPORTS","Sports","Esportes"
"news:RANDOM_ENTERTAINMENT","Entertainment","Entretenimento"
"news:RANDOM_POLITICS","Politics","Política"
"news:FIRST_DAY","Grestin Border Checkpoint Opens At Last!","Posto da Fronteira de Grestin Finalmente Aberto!"
"news:FIRST_DAY","After 6 Long Years. Can the Ministry of Admission Keep Us Safe?","Após 6 Longos Anos. Será o Ministério Capaz de Manter a Segurança?"
"news:FIRST_DAY","Families To Reunite","Famílias Serão Reunidas"
"news:CHECKPOINT_SUCCESS","Grestin Checkpoint a Success!","Posto de Controle de Grestin é um Sucesso!"
"news:CHECKPOINT_SUCCESS","Entry Restrictions To Relax, Admit Foreigners","Restrições de Entrada Diminuirão, Estrangeiros Serão Admitidos"
"news:CHECKPOINT_SUCCESS","Analysts Upbeat","Analistas Animados"
"news:CHECKPOINT_SUCCESS","Increased Trade And Cooperation Predicted","Preveem Aumento no Comércio e na Cooperação"
"news:FIRST_TERRORISTS","Terrorists Strike At Grestin!","Terroristas Atacam Grestin!"
"news:FIRST_TERRORISTS","Kolechian Agitators Suspected.","Agitadores Kolechianos São Suspeitos"
"news:FIRST_TERRORISTS","Checkpoint Lockdown","Segurança Máxima no Posto de Controle"
"news:FIRST_TERRORISTS","More Guards - More Scrutiny","Mais Guardas - Mais Cuidado"
"news:BLACKMARKET_EXPLODES","Blackmarket Activity Explodes","Atividade no Mercado Negro Dispara"
"news:BLACKMARKET_EXPLODES","Government Blames Lax Immigration Controls","Governo Culpa Controle Frouxo de Imigração"
"news:BLACKMARKET_EXPLODES","Checkpoint Expansion Postponed","Expansão do Posto de Controle é Adiada"
"news:WORKPERMIT_FIRST","Jobs Few, Becoming Fewer","Empregos Cada Vez Mais Raros"
"news:WORKPERMIT_FIRST","Immigrants Taking Jobs From Locals","Imigrantes Tomando Vagas de Locais"
"news:KOLECHIA_COMPLAINS_SEARCH","Kolechian Leader Files Complaint","Líder Kolechiano Registra Queixa"
"news:KOLECHIA_COMPLAINS_SEARCH","Claims Unprovoked Border Searches Violate Rights","Alega que Revistas sem Motivo na Fronteira Violam Direitos"
"news:AFTER_SUICIDE_BOMBER","Another Attack At Grestin Checkpoint!","Mais Um Ataque no Posto de Grestin!"
"news:AFTER_SUICIDE_BOMBER","Suicide Bomber Slips Through Security","Homem-Bomba Passa Pela Segurança"
"news:GENERIC_BOMBER","Grestin Suffers Another Border Attack","Grestin Sofre Mais Um Ataque Na Fronteira"
"news:GENERIC_BOMBER","Suicide Bombings Becoming Routine","Homems-Bomba Tornam-se Rotina"
"news:PIMP_BUSTED","Human Trafficking Ring Shut Down!","Quadrilha de Tráfico Humano é Desmantelada"
"news:PIMP_BUSTED","Grestin Checkpoint Officer Nabs Mastermind","Oficial da Imigração de Grestin Captura o Líder"
"news:PIMP_ESCAPED","Dancers At Grestin Club Found Dead!","Dançarinas Mortas em Clube de Grestin!"
"news:PIMP_ESCAPED","Newly Immigrated Girls Victims Of Human Trafficking","Moças Recém Imigradas São Vítimas do Tráfico Humano"
"news:KILLERATHLETE","Republian Track Star Wanted For Murder!","Atleta Republiano Procurado Por Homicídio"
"news:KILLERATHLETE","Vince Lestrade's Whereabouts Unknown - Has Likely Fled Republia","Vince Lestrade Está Foragido - Acredita-se que Fugiu de Republia"
"news:KILLERATHLETE","Vince Lestrade: Profile","Vince Lestrade: Perfil"
"news:KILLERATHLETE","Girlfriend Killed In Jealous Rage?","Namorada Morta em Ataque de Ciúmes?"
"news:KILLERATHLETE_DETAINED","Vince Lestrade Apprehended In Grestin!","Vince Lestrade Detido Em Grestin!"
"news:KILLERATHLETE_DETAINED","Track Champ Looks Quite Guilty Now","Como o Campeão de Atletismo Negará Culpa Agora?"
"news:KILLERATHLETE_APPROVED","Vince Lestrade Spotted in Arstotzka","Vince Lestrade Avistado em Arstotzka"
"news:KILLERATHLETE_DENIED","Vince Lestrade Apprehended In Kolechia!","Vince Lestrade Detido em Kolechia!"
"news:DIPLOMAT_FIRST","Kolechia Sends Top-Level Diplomat","Kolechia Envia Diplomata De Alto Escalão"
"news:DIPLOMAT_FIRST","Normalizing Trade Top Issue","Objetivo Principal é a Normalização do Comércio"
"news:BUSTED_SPY","Top-level Kolechian Exposed as Arstotzkan Spy!","Kolechiano de Alto Escalão Era Espião Arstotzkano"
"news:BUSTED_SPY","Missing From Post, Presumed Dead","Desaparecido de Seu Posto, Supostamente Morto"
"news:BUSTED_SPY_GAVEREALDOCS","Kolechia Cleans House - Eliminates Arstotzkan Spies","Kolechia Limpa a Casa - Elimina Espiões Arstotzkanos"
"news:BUSTED_SPY_GAVEREALDOCS","Heroic Agents Compromised","Agentes Heroicos Foram Descobertos"
"news:BUSTED_SPY_GAVEFAKEDOCS","Kolechia Cleans House - Attacks Its Own!","Kolechia Limpa a Casa - E Ataca a Si Própria"
"news:BUSTED_SPY_GAVEFAKEDOCS","Round Of Disappearances Blamed On Faulty Evidence","Informações Falsas Resultam em Onda de Desaparecimentos"
"news:FORGERY_NEWS","Theft At Ministry Of Admission!","Furto no Ministério da Admissão!"
"news:FORGERY_NEWS","Limited Effects - Few Items Stolen","Prejuízos Superficiais - Pouco Foi Roubado"
"news:SECRET_SOCIETY","The History of Arstotzka","A História De Arstotzka"
"news:SECRET_SOCIETY","In Pictures and Words - Mostly Words","Em Imagens e Palavras - Quase Só Palavras"
"news:CRIMINAL_ACTIVITY","A Criminal's Safe Haven","O Porto Seguro dos Criminosos"
"news:CRIMINAL_ACTIVITY","Arstotzka Earns Dubious Reputation","Arstotzka Ganha Reputação Dúbia"
"news:LOSING_GUARDS","Ministries Fight Over Staff","Ministérios Brigam Por Funcionários"
"news:LOSING_GUARDS","Qualified Guards, Soldiers In Demand","Grande Demanda por Soldados e Guardas Qualificados"
"news:LOSING_GUARDS","Consolidation, Reassignment At Border","Consolidação, Mudanças Na Fronteira"
"news:LOSING_GUARDS","Still Safe With Smaller Detail?","A Equipe Reduzida Será Capaz de Manter a Segurança?"
"news:RUNNER_AFTER_TRANQ","Grestin Incident Highlights Security Risks","Incidente em Grestin Mostra Falhas de Segurança"
"news:RUNNER_AFTER_TRANQ","Further Breaches Predicted","Novos Ataques São Previstos"
"news:BIKE_ATTACK","Daring Bike Attack At Grestin Checkpoint!","Ousado Ataque de Moto no Posto de Grestin!"
"news:BIKE_ATTACK","Extremists Growing Bolder - Grestin Like Magnet","Extremistas Cada Vez Mais Audaciosos - Grestin é Como um Imã"
"news:BORDER_TARGETED","Can The Wall Hold?","O Muro Resistirá?"
"news:BORDER_TARGETED","Border Safety Continually Questioned","Segurança da Fronteira é Constantemente Questionada"
"news:BIKERUNNER_NEWS","Coordinated Border Breach!","Invasão Coordenada na Fronteira!"
"news:BIKERUNNER_NEWS","Unknown Assailants Swamp Security","Criminosos Misteriosos Confundem a Segurança"
"news:NOSY_JOURNALIST_APPROVED","Arstotzka's Frail Border","A Frágil Fronteira Arstotzkana"
"news:NOSY_JOURNALIST_APPROVED","United Fed Reporter Exposes Lax Protocols","Repórter da Federação Unida Denuncia Protocolos Frouxos"
"news:NOSY_JOURNALIST_DENIED","Arstotzka's Iron Border","A Fronteira de Aço Arstotzkana"
"news:NOSY_JOURNALIST_DENIED","Int. Media Reveals Entry Visa Bias","Repórter Internacional Revela Processo de Aprovação Tendencioso"
"news:IDSUPPLEMENT_INTRO","Another Bomber Slips Through!","Outro Homem-Bomba Consegue Atravessar!"
"news:IDSUPPLEMENT_INTRO","Immigrant Screening Falls Short","A Triagem de Imigrantes é Inútil"
"news:IDSUPPLEMENT_INTRO","M.O.A. Gets New Director","Novo Diretor Apontado Para o M.D.A."
"news:IDSUPPLEMENT_INTRO","Stricter Protocols Promised at Border","Promessa de Protocolos Mais Rígidos Na Fronteira"
"news:WHISTLEBLOWER_SETUP0","Antegria Domestic Spying Exposed!","Denúncia de Espionagem Doméstica Na Antegria!"
"news:WHISTLEBLOWER_SETUP0","Whistleblower On The Run","Delator em Fuga"
"news:WHISTLEBLOWER_SETUP1","Antegrian Whistleblower Denied Asylum In Republia","Delator Antegriano tem Asilo Negado na Republia"
"news:WHISTLEBLOWER_SETUP2","Antegrian Whistleblower Turned Away From United Fed","Delator Antegriano é Recusado Pela Federação Unida"
"news:WHISTLEBLOWER_COMING","Antegrian Whistleblower Accepted By Arstotzka","Delator Antegriano é Aceito Pela Arstotzka"
"news:WHISTLEBLOWER_COMING","Move Risks Angering Neighbors","A Decisão Pode Irritar os Vizinhos"
"news:WHISTLEBLOWER_IN","Antegrian Whistleblower Arrives - Disappears Immediately","Delator Antegriano Chega - E Desparece Imediatamente"
"news:WHISTLEBLOWER_OUT","Antegrian Whistleblower Turned Away - Whereabouts Unknown","Delator Antegriano é Recusado - Paradeiro Desconhecido"
"news:IMPOR_UNHAPPY","Impor Protests Unbalanced Trade Restrictions","Impor Protesta Contra Restrições de Comércio"
"news:IMPOR_UNHAPPY","Claims Arstotzka Unfairly Taxes Imporian Goods","Alega Que Arstotzka Taxa Injustamente Produtos Imporianos"
"news:IMPOR_SANCTIONS_START","Impor Begins Trade Sanctions!","Impor Inicia Sanções Comerciais!"
"news:IMPOR_SANCTIONS_START","Immediately Restricts All Imports From Arstotzka","Proíbe Quaisquer Produtos Importados de Arstotzka"
"news:IMPOR_SANCTIONS_END","Impor Sanctions End!","Sanção de Impor Chega ao Fim!"
"news:IMPOR_SANCTIONS_END","Over So Fast? What Happened?","Mas já? O Que Aconteceu?"
"news:SURGERY_SETUP","Breakthrough Spinal Surgery Perfected","Revolucionária Cirurgia da Coluna Aperfeiçoada"
"news:SURGERY_SETUP","Only Possible With Arstotzkan Expertise","Possível Apenas Graças à Expertise Arstotzkana"
"news:VIRUS_PRIMER","Polio Resurfaces In United Fed","Pólio Ressurge Na Federação Unida"
"news:VIRUS_PRIMER","Isolated Diagnosis Or Something More?","Diagnóstico Isolado Ou Algo Maior?"
"news:VIRUS_BAN_UNITED_FED","Full-blown Epidemic Threatens United Fed!","Epidemia Descontrolada Ameaça a Fed. Unida!"
"news:VIRUS_BAN_UNITED_FED","Previously Under Control, Polio Back With Vengeance","Pólio Estava Sob Controle, Volta Furiosa"
"news:VIRUS_REQUIRE_CERT","Ministry of Health Acts To Protect Citizens","Ministério da Saúde Age Para Proteger Cidadãos"
"news:VIRUS_REQUIRE_CERT","New Policy, Safeguards At Borders","Novas Regras, Maior Segurança Nas Fronteiras"
"news:SERIAL_KILLER","Serial Child Killer Escapes United Fed Prison!","Serial Killer de Crianças Foge da Prisão na Fed. Unida!"
"news:SERIAL_KILLER","Simon Wens: An Arstotzkan Native - Returning Home?","Simon Wens: Um Nativo de Arstotzka - Estará Voltando Para Casa?"
"news:SERIAL_KILLER_MURDERED","Bloody Scene In Gennistora!","Cena Sangrenta Em Gennistora!"
"news:SERIAL_KILLER_MURDERED","Simon Wens Found Dead In Confusing Mess","Simon Wens É Encontrado Morto Numa Grande Confusão"
"news:EZIC_ATTACK0","Grestin Metro Halted","Metrô de Grestin Para"
"news:EZIC_ATTACK0","Tunnel Cave-in, Hints At Sabotage","Túnel Desaba, Indícios De Sabotagem"
"news:EZIC_ATTACK1_GIFT","Gov't Headquarters In Paradizna Evacuated!","Sede do Governo Em Paradizna é Evacuada!"
"news:EZIC_ATTACK1_GIFT","Strange Gas Detected - Staff Safe, Records Missing","Gás Misterioso Detectado - Equipe Segura, Documentos Desaparecidos"
"news:EZIC_ATTACK1_NOGIFT","Head Minister Of Finance Missing!","Ministro Chefe das Finanças Desparecido!"
"news:EZIC_ATTACK1_NOGIFT","Markets React With Fast Selling, Instability","Mercado Reage Com Venda Desenfreada e Instabilidade"
"news:POISONING","Mysterious Poison Hospitalizes Several!","Veneno Misterioso Hospitaliza Vários!"
"news:POISONING","Unnamed Immigrant Smuggles Deadly Agent","Imigrante Desconhecido Contrabandeia Substância Mortal"
"news:MARKED_DIPLOMAT","Top-Level Talks Called","Negociações Importantes Canceladas"
"news:MARKED_DIPLOMAT","Grestin Territory Remains Dividing Issue","Território de Grestin Ainda É Uma Questão Polêmica"
"news:DIPLOMAT_SWAPPED","Kolechians Are Crazy","Kolechianos Estão Loucos"
"news:DIPLOMAT_SWAPPED","Bizarre Behavior From Top Negotiator Spoils Talks","Comportamento Bizarro de Negociador Põe Fim às Discussões"
"news:DIPLOMAT_ORIGINAL","A Tentative Understanding","Um Acordo Provisório"
"news:DIPLOMAT_ORIGINAL","Kolechian Talks Establish Common Ground","Negociações com a Kolechia Estabelecem um Ponto em Comum"
"news:TALKS_BREAK_DOWN","Roadblock To Kolechian Resolution","Empecilho à Decisão de Kolechia"
"news:TALKS_BREAK_DOWN","Contested City Drives Wedge","Cidade Disputada é a Causa"
"news:BORDER_CLOSING","Grestin Checkpoint Future Uncertain","Futuro do Posto da Fronteira de Grestin é Incerto"
"news:BORDER_CLOSING","Too Open, Too Soon?","Aberto Demais? Cedo Demais?"
"text:language_code","en","pt-BR"
"text:language_name","ENGLISH","PORTUGUÊS (BR)"
"text:language_author","Author","Jogabilida.de"
"text:wrap_hyphen","-","-"
"text:created_by","created by Lucas Pope","criado por Lucas Pope"
"text:papers_please","Papers, please.","Documentos, por favor."
"text:protocol_violated","Protocol Violated.","Protocolo Violado."
"text:unauth_confiscation","Unauthorized passport confiscation","Confisco não autorizado de passaporte"
"text:missing_reason","Denial reason not given","Razão da recusa não informada"
"text:citation_warning","WARNING ISSUED - NO PENALTY","AVISO EMITIDO - SEM PENALIDADE"
"text:citation_lastwarning","LAST WARNING - NO PENALTY","ÚLTIMO AVISO - SEM PENALIDADE"
"text:citation_penalty","PENALTY ASSESSED - $0 CREDITS","PENALIDADE APLICADA - $0 CRÉDITOS"
"text:border_next","NEXT!","PRÓXIMO!"
"text:border_bomber","FOR KOLECHIA!","POR KOLECHIA!"
"text:border_comeback","COME BACK AT 6AM TOMORROW","VOLTE AMANHÃ ÀS 6:00"
"text:border_announce0","ENTRY IS NOT GUARANTEED","A ENTRADA NÃO É GARANTIDA"
"text:border_announce1","HAVE YOUR DOCUMENTS READY","ESTEJA COM OS DOCUMENTOS EM MÃOS"
"text:border_announce2","ARSTOTZKA WELCOMES YOU","ARSTOTZKA TE DÁ AS BOAS VINDAS"
"text:border_guardout","OUT!","FORA!"
"text:border_elisa","ELISA!","ELISA!"
"text:family_son_budget","SON","FILHO"
"text:family_wife_budget","WIFE","ESPOSA"
"text:family_niece_budget","NIECE","SOBRINHA"
"text:family_uncle_budget","UNCLE","TIO"
"text:family_mil_budget","MIL","SOGRA"
"text:family_son_status","Son","Filho"
"text:family_wife_status","Wife","Esposa"
"text:family_niece_status","Niece","Sobrinha"
"text:family_uncle_status","Uncle","Tio"
"text:family_mil_status","Mother-in-law","Sogra"
"text:family_son_message","son","filho"
"text:family_wife_message","wife","esposa"
"text:family_niece_message","niece","sobrinha"
"text:family_uncle_message","uncle","tio"
"text:family_mil_message","mother-in-law","sogra"
"text:night_endof","END OF","FIM DO"
"text:night_day","DAY $0","DIA $0"
"text:family_verysick_1","Your $0 will die without medicine.","[m]Seu[/m][f]Sua[/f] $0 morrerá caso não receba tratamento."
"text:family_verysick_many","Very sick family members will die without medicine.","Familiares muito doentes morrerão se não forem medicados."
"text:family_sick_1","Your $0 is sick and needs medicine.","[m]Seu[/m][f]Sua[/f] $0 está doente e precisa de remédios."
"text:family_sick_many","Your family needs medicine.","Sua família precisa de remédios."
"text:family_died_1","Your $0 has died.","[m]Seu[/m][f]Sua[/f] $0 morreu."
"text:family_died_2","Your $0 and $1 have died.","[m0]Seu[/m0][f0]Sua[/f0] $0 e $1 morreram."
"text:family_died_3","Your $0, $1, and $2 have died.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1 e $2 morreram."
"text:family_died_4","Your $0, $1, $2, and $3 have died.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1, $2 e $3 morreram."
"text:family_died_5","Your $0, $1, $2, $3, and $4 have died.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1, $2, $3 e $4 morreram."
"text:family_escape_with_0","You leave behind everything.","Você abandona tudo."
"text:family_escape_with_1","You gather your $0 to leave for Obristan.","Você busca [m]seu[/m][f]sua[/f] $0 e segue rumo à Obristão."
"text:family_escape_with_2","You gather your $0 and $1 to leave for Obristan.","Você busca [m0]seu[/m0][f0]sua[/f0] $0 e $1 e segue rumo à Obristão."
"text:family_escape_with_3","You gather your $0, $1, and $2 to leave for Obristan.","Você busca [m0]seu[/m0][f0]sua[/f0] $0, $1 e $2 e segue rumo à Obristão."
"text:family_escape_with_4","You gather your $0, $1, $2, and $3 to leave for Obristan.","Você busca [m0]seu[/m0][f0]sua[/f0] $0, $1, $2 e $3 e segue rumo à Obristão."
"text:family_escape_with_5","You gather your $0, $1, $2, $3, and $4 to leave for Obristan.","Você busca [m0]seu[/m0][f0]sua[/f0] $0, $1, $2, $3 e $4 e segue rumo à Obristão."
"text:family_escape_without_1","Your $0 prepares to return to Nirsk.","[m]Seu[/m][f]Sua[/f] $0 prepara-se para voltar à Nirsk."
"text:family_escape_without_2","Your $0 and $1 prepare to return to Nirsk.","[m0]Seu[/m0][f0]Sua[/f0] $0 e $1 preparam-se para voltar à Nirsk."
"text:family_escape_without_3","Your $0, $1, and $2 prepare to return to Nirsk.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1 e $2 preparam-se para voltar à Nirsk."
"text:family_escape_without_4","Your $0, $1, $2, and $3 prepare to return to Nirsk.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1, $2 e $3 preparam-se para voltar à Nirsk."
"text:family_escape_without_5","Your $0, $1, $2, $3, and $4 prepare to return to Nirsk.","[m0]Seu[/m0][f0]Sua[/f0] $0, $1, $2, $3 e $4 preparam-se para voltar à Nirsk."
"text:family_flee_final_0","Obristan Above All","Obristão Acima de Tudo"
"text:family_flee_final_1","The safety of your $0 is unknown.","O bem-estar de [m0]seu[/m0][f0]sua[/f0] $0 é incerto."
"text:family_flee_final_2","The safety of your $0 and $1 is unknown.","O bem-estar de [m0]seu[/m0][f0]sua[/f0] $0 e $1 é incerto."
"text:family_flee_final_3","The safety of your $0, $1, and $2 is unknown.","O bem-estar de [m0]seu[/m0][f0]sua[/f0] $0, $1 e $2 é incerto."
"text:family_flee_final_4","The safety of your $0, $1, $2, and $3 is unknown.","O bem-estar de [m0]seu[/m0][f0]sua[/f0] $0, $1, $2 e $3 é incerto."
"text:family_flee_final_5","The safety of your $0, $1, $2, $3, and $4 is unknown.","O bem-estar de [m0]seu[/m0][f0]sua[/f0]  $0, $1, $2, $3 e $4 é incerto."
"text:budget_savings","SAVINGS","ECONOMIAS"
"text:budget_salary","SALARY ($0)","SALÁRIO ($0)"
"text:budget_penalties","PENALTIES ($0)","PENALIDADES ($0)"
"text:budget_bribes","BRIBES","PROPINA"
"text:budget_rent","RENT","ALUGUEL"
"text:budget_food","FOOD","COMIDA"
"text:budget_heat","HEAT","AQUECIMENTO"
"text:budget_medicine","MEDICINE ($0)","REMÉDIO ($0)"
"text:budget_sleep","SLEEP","DORMIR"
"text:budget_escape","ESCAPE","FUGIR"
"text:menu_back","BACK","VOLTAR"
"text:confirm_ok","OKAY","OK"
"text:confirm_cancel","CANCEL","CANCELAR"
"text:menu_mainmenu","MAIN MENU","MENU PRINCIPAL"
"text:menu_resume","RESUME","CONTINUAR"
"text:menu_quit","QUIT","SAIR"
"text:menu_done","DONE","PRONTO"
"text:menu_story","STORY","HISTÓRIA"
"text:menu_endless","ENDLESS","INFINITO"
"text:menu_play","PLAY","JOGAR"
"text:menu_fullscreen","Fullscreen","Tela Cheia"
"text:menu_nudity","Nudity","Nudez"
"text:menu_easy","Easy Mode","Modo Fácil"
"text:menu_vibration","Vibration","Vibração"
"text:menu_music","Music","Música"
"text:menu_sound","Sound","Som"
"text:menu_dateformat","Date Format","Formato da Data"
"text:menu_language","Language","Idioma"
"text:menu_device","Device","Dispositivo"
"text:menu_easytip","+ 20 credits per day","+ 20 créditos por dia"
"text:menu_stats","STATS","ESTATÍSTICAS"
"text:menu_next","NEXT","PRÓXIMO"
"text:menu_walktowork","WALK TO WORK","ANDAR ATÉ O POSTO"
"text:menu_paused","PAUSED","PAUSADO"
"text:menu_settings","SETTINGS","CONFIGURAÇÕES"
"text:menu_credits","CREDITS","CRÉDITOS"
"text:menu_checkforupdates","CHECK FOR UPDATES","VERIFICAR ATUALIZAÇÔES"
"text:stats_text","Played for $time
$processed travelers processed
$approved approved
$denied denied
$detained detained
$citations citations earned
$stamps stamps applied
Ending $endnum of $endtotal","Você jogou por $time
$processed viajantes avaliados
$approved aprovados
$denied recusados
$detained detidos
$citations deméritos recebidos
$stamps carimbos aplicados
Final $endnum de $endtotal"
"text:steam_noinit","STEAM CONNECTION FAILED

If this problem persists, re-install the Steam client.","FALHA NA CONEXÃO COM O STEAM

Se o problema persisitir, reinstale o Steam."
"text:steam_restartfailed","STEAM RESTART FAILED

If this problem persists, re-install the Steam client.","FALHA NA REINICIALIZAÇÃO DO STEAM

Se o problema persisitir, reinstale o Steam."
"text:steam_noconnect","STEAM CONNECTION FAILED

The game will attempt to restart through the Steam client.","FALHA NA CONEXÃO COM O STEAM

O jogo tentará reiniciar através do Steam."
"text:steam_restart","RESTART","REINICIAR"
